Label (Grouping),Population 18 to 24 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Percent high school graduate or higher,Percent bachelor's degree or higher,Population 25 to 34 years,High school graduate or higher,Bachelor's degree or higher,Population 35 to 44 years,High school graduate or higher,Bachelor's degree or higher,Population 45 to 64 years,High school graduate or higher,Bachelor's degree or higher,Population 65 years and over,High school graduate or higher,Bachelor's degree or higher
"Census Tract 5074.01, Santa Clara County, California!!Male!!Margin of Error",±76,±16.8,±19.4,±25.3,±18.8,±107,±1.4,±1.2,±1.8,±2.8,±1.2,±5.2,±6.4,±2.1,±4.0,±57,±31.3,±18.6,±64,±3.9,±7.2,±77,±2.0,±5.3,±78,±5.2,±9.3
"Census Tract 5074.01, Santa Clara County, California!!Female!!Estimate",96,0.00%,37.50%,33.30%,29.20%,"1,944",1.30%,3.00%,4.60%,12.10%,5.60%,41.10%,32.30%,95.70%,73.40%,134,100.00%,64.20%,433,97.70%,93.30%,816,100.00%,83.50%,561,86.80%,45.60%
"Census Tract 5074.01, Santa Clara County, California!!Female!!Margin of Error",±60,±32.7,±18.3,±26.9,±21.8,±129,±1.5,±2.1,±3.4,±3.8,±2.2,±6.1,±5.5,±2.5,±5.8,±70,±25.4,±22.5,±88,±3.3,±5.1,±71,±4.8,±6.5,±79,±7.4,±10.8
"Census Tract 5074.02, Santa Clara County, California!!Total!!Estimate",176,18.80%,22.70%,51.10%,7.40%,"2,592",1.10%,1.60%,7.20%,10.90%,9.20%,30.00%,40.00%,97.30%,70.00%,137,100.00%,73.00%,575,100.00%,80.90%,"1,275",98.20%,74.10%,605,92.20%,50.20%
"Census Tract 5074.02, Santa Clara County, California!!Total!!Margin of Error",±83,±14.7,±18.2,±21.5,±9.5,±187,±1.2,±1.9,±3.5,±3.2,±3.7,±5.0,±5.6,±2.2,±5.1,±72,±24.9,±27.0,±128,±6.7,±9.8,±107,±2.0,±6.0,±167,±7.8,±13.2
"Census Tract 5074.02, Santa Clara County, California!!Male!!Estimate",109,16.50%,26.60%,56.90%,0.00%,"1,232",0.70%,0.00%,6.30%,5.60%,9.20%,28.40%,49.80%,99.30%,78.20%,44,100.00%,86.40%,275,100.00%,77.80%,668,100.00%,80.10%,245,96.30%,71.80%
"Census Tract 5074.02, Santa Clara County, California!!Male!!Margin of Error",±64,±20.9,±26.2,±29.2,±29.8,±93,±1.1,±3.2,±5.1,±3.3,±5.1,±8.0,±7.9,±1.1,±7.1,±34,±49.6,±25.2,±74,±13.5,±16.3,±65,±5.8,±7.6,±68,±5.6,±20.3
"Census Tract 5074.02, Santa Clara County, California!!Female!!Estimate",67,22.40%,16.40%,41.80%,19.40%,"1,360",1.40%,3.10%,8.00%,15.70%,9.20%,31.40%,31.20%,95.50%,62.60%,93,100.00%,66.70%,300,100.00%,83.70%,607,96.20%,67.50%,360,89.40%,35.60%
"Census Tract 5074.02, Santa Clara County, California!!Female!!Margin of Error",±56,±24.6,±23.6,±29.8,±21.6,±154,±1.5,±3.5,±3.8,±4.7,±5.5,±7.1,±7.0,±3.8,±7.1,±56,±33.4,±37.1,±74,±12.5,±11.5,±79,±4.2,±9.7,±135,±11.0,±19.5
"Census Tract 5075, Santa Clara County, California!!Total!!Estimate",225,24.00%,17.80%,42.70%,15.60%,"3,988",0.80%,0.50%,7.10%,8.90%,5.30%,36.30%,41.10%,98.80%,77.40%,205,100.00%,81.00%,906,100.00%,82.80%,"1,945",100.00%,81.20%,932,94.80%,63.60%
"Census Tract 5075, Santa Clara County, California!!Total!!Margin of Error",±83,±16.9,±15.8,±23.1,±16.5,±225,±0.8,±0.7,±3.0,±3.3,±2.5,±5.4,±6.3,±1.1,±5.6,±120,±17.6,±19.1,±204,±4.3,±13.8,±173,±2.0,±6.0,±182,±4.4,±13.0
"Census Tract 5075, Santa Clara County, California!!Male!!Estimate",150,28.70%,19.30%,52.00%,0.00%,"1,874",1.10%,1.00%,3.80%,6.20%,4.70%,31.00%,52.20%,98.00%,83.20%,79,100.00%,50.60%,383,100.00%,85.40%,989,100.00%,89.80%,423,91.00%,72.10%
"Census Tract 5075, Santa Clara County, California!!Male!!Margin of Error",±64,±21.6,±21.0,±25.7,±23.1,±152,±1.6,±1.4,±4.1,±3.3,±3.5,±7.9,±8.5,±2.2,±6.5,±58,±36.9,±42.2,±115,±9.9,±16.9,±118,±4.0,±7.0,±105,±9.2,±15.0
"Census Tract 5075, Santa Clara County, California!!Female!!Estimate",75,14.70%,14.70%,24.00%,46.70%,"2,114",0.50%,0.00%,10.00%,11.40%,5.90%,41.00%,31.30%,99.50%,72.30%,126,100.00%,100.00%,523,100.00%,80.90%,956,100.00%,72.30%,509,98.00%,56.60%
"Census Tract 5075, Santa Clara County, California!!Female!!Margin of Error",±54,±22.2,±27.0,±33.7,±35.3,±150,±0.8,±1.9,±4.0,±4.5,±4.2,±6.6,±7.1,±0.8,±6.9,±95,±26.7,±26.7,±135,±7.4,±13.1,±108,±4.1,±9.6,±119,±3.4,±16.8
"Census Tract 5076, Santa Clara County, California!!Total!!Estimate",280,33.20%,9.30%,43.60%,13.90%,"3,949",1.20%,1.40%,2.70%,10.40%,4.50%,35.40%,44.30%,97.40%,79.70%,231,100.00%,85.70%,605,100.00%,89.10%,"2,111",97.90%,81.10%,"1,002",94.00%,70.00%
"Census Tract 5076, Santa Clara County, California!!Total!!Margin of Error",±189,±13.9,±12.1,±17.4,±20.0,±191,±1.1,±1.7,±1.6,±3.6,±2.1,±4.9,±6.1,±1.7,±4.5,±124,±15.8,±12.9,±141,±6.4,±6.5,±171,±3.0,±7.6,±125,±4.4,±8.2
"Census Tract 5076, Santa Clara County, California!!Male!!Estimate",191,32.50%,6.80%,40.30%,20.40%,"1,878",0.00%,2.30%,0.70%,9.70%,1.40%,24.90%,60.90%,97.70%,85.80%,107,100.00%,88.80%,253,100.00%,94.10%,"1,010",95.60%,82.50%,508,100.00%,87.60%
"Census Tract 5076, Santa Clara County, California!!Male!!Margin of Error",±190,±19.3,±12.9,±24.6,±38.7,±155,±2.1,±3.3,±1.1,±5.6,±1.9,±7.2,±8.2,±3.3,±8.4,±88,±30.2,±16.9,±80,±14.6,±9.1,±169,±5.9,±14.0,±92,±7.6,±8.7
"Census Tract 5076, Santa Clara County, California!!Female!!Estimate",89,34.80%,14.60%,50.60%,0.00%,"2,071",2.30%,0.60%,4.60%,11.10%,7.20%,45.00%,29.30%,97.10%,74.30%,124,100.00%,83.10%,352,100.00%,85.50%,"1,101",100.00%,79.70%,494,87.90%,51.80%
"Census Tract 5076, Santa Clara County, California!!Female!!Margin of Error",±63,±30.8,±22.3,±32.6,±34.3,±134,±2.0,±1.0,±2.9,±4.0,±3.5,±7.5,±7.0,±2.2,±5.7,±75,±27.0,±24.9,±90,±10.7,±10.4,±87,±3.6,±8.3,±77,±8.7,±11.5
"Census Tract 5077.01, Santa Clara County, California!!Total!!Estimate",183,5.50%,28.40%,23.00%,43.20%,"2,708",1.00%,0.80%,5.80%,10.00%,6.60%,34.70%,41.00%,98.20%,75.70%,248,100.00%,62.10%,672,100.00%,92.70%,"1,369",100.00%,76.80%,419,88.10%,53.00%
"Census Tract 5077.01, Santa Clara County, California!!Total!!Margin of Error",±75,±8.4,±16.5,±18.0,±22.0,±147,±1.2,±0.9,±2.8,±3.5,±2.4,±5.1,±5.4,±1.5,±4.8,±118,±14.9,±24.1,±108,±5.8,±5.9,±97,±2.9,±6.8,±88,±9.7,±10.0
"Census Tract 5077.01, Santa Clara County, California!!Male!!Estimate",52,0.00%,28.80%,46.20%,25.00%,"1,271",0.00%,0.00%,4.90%,7.90%,3.80%,32.60%,50.80%,100.00%,83.40%,124,100.00%,76.60%,257,100.00%,93.40%,736,100.00%,83.60%,154,100.00%,71.40%
"Census Tract 5077.01, Santa Clara County, California!!Male!!Margin of Error",±38,±45.6,±44.6,±36.3,±42.0,±104,±3.1,±3.1,±5.2,±3.9,±2.6,±6.7,±7.1,±3.1,±6.3,±71,±27.0,±24.6,±66,±14.4,±7.8,±70,±5.3,±8.1,±44,±22.6,±20.8
"Census Tract 5077.01, Santa Clara County, California!!Female!!Estimate",131,7.60%,28.20%,13.70%,50.40%,"1,437",1.90%,1.50%,6.70%,11.90%,9.00%,36.50%,32.40%,96.50%,68.90%,124,100.00%,47.60%,415,100.00%,92.30%,633,100.00%,68.90%,265,81.10%,42.30%
"Census Tract 5077.01, Santa Clara County, California!!Female!!Margin of Error",±67,±12.2,±20.9,±15.8,±26.2,±98,±2.3,±1.7,±3.5,±5.7,±3.8,±7.4,±7.7,±2.8,±6.8,±87,±27.0,±35.4,±71,±9.2,±7.9,±66,±6.1,±10.6,±64,±14.8,±15.9
"Census Tract 5077.02, Santa Clara County, California!!Total!!Estimate",314,0.00%,28.30%,36.60%,35.00%,"4,432",0.30%,0.80%,3.80%,6.70%,5.50%,28.70%,54.10%,98.90%,82.80%,499,100.00%,76.80%,908,100.00%,98.60%,"2,152",100.00%,83.40%,873,94.30%,68.40%
"Census Tract 5077.02, Santa Clara County, California!!Total!!Margin of Error",±106,±11.9,±17.9,±20.0,±15.8,±247,±0.5,±0.8,±1.6,±2.7,±3.3,±4.9,±5.7,±0.9,±5.2,±173,±7.7,±19.0,±132,±4.3,±2.4,±129,±1.8,±6.8,±107,±4.5,±9.0
"Census Tract 5077.02, Santa Clara County, California!!Male!!Estimate",207,0.00%,27.50%,55.60%,16.90%,"2,130",0.00%,0.00%,0.40%,4.90%,2.80%,23.60%,68.30%,100.00%,91.90%,232,100.00%,74.60%,355,100.00%,100.00%,"1,121",100.00%,91.20%,422,100.00%,96.70%
"Census Tract 5077.02, Santa Clara County, California!!Male!!Margin of Error",±87,±17.5,±20.3,±27.2,±14.0,±173,±1.9,±1.9,±0.6,±4.0,±3.1,±6.3,±7.6,±1.9,±6.7,±134,±15.8,±29.3,±85,±10.6,±10.6,±105,±3.5,±6.0,±83,±9.0,±5.5
"Census Tract 5077.02, Santa Clara County, California!!Female!!Estimate",107,0.00%,29.90%,0.00%,70.10%,"2,302",0.70%,1.50%,7.00%,8.40%,8.00%,33.40%,41.00%,97.80%,74.40%,267,100.00%,78.70%,553,100.00%,97.60%,"1,031",100.00%,75.00%,451,88.90%,41.90%
"Census Tract 5077.02, Santa Clara County, California!!Female!!Margin of Error",±52,±30.2,±26.3,±30.2,±26.3,±151,±1.0,±1.6,±2.9,±3.6,±4.5,±7.5,±7.6,±1.8,±6.1,±101,±13.9,±21.4,±90,±7.0,±4.0,±87,±3.8,±9.2,±77,±8.9,±16.2
"Census Tract 5077.03, Santa Clara County, California!!Total!!Estimate",344,0.00%,31.40%,49.40%,19.20%,"4,669",0.40%,1.00%,6.10%,9.90%,5.30%,37.70%,39.60%,98.50%,77.30%,462,100.00%,66.90%,"1,068",100.00%,85.80%,"2,202",99.50%,80.90%,937,93.60%,64.20%
"Census Tract 5077.03, Santa Clara County, California!!Total!!Margin of Error",±130,±11.0,±20.1,±21.1,±16.8,±289,±0.8,±0.8,±2.9,±4.0,±2.2,±5.7,±5.6,±1.1,±5.8,±158,±8.3,±23.9,±188,±3.7,±9.9,±257,±0.8,±5.8,±101,±5.1,±10.1
"Census Tract 5077.03, Santa Clara County, California!!Male!!Estimate",206,0.00%,19.90%,57.80%,22.30%,"2,201",0.30%,1.00%,5.10%,5.50%,3.90%,37.80%,46.40%,98.60%,84.20%,221,100.00%,68.30%,509,100.00%,84.90%,"1,093",99.10%,86.90%,378,94.70%,84.70%
"Census Tract 5077.03, Santa Clara County, California!!Male!!Margin of Error",±86,±17.6,±19.4,±23.4,±21.2,±210,±1.2,±1.2,±4.3,±3.9,±3.1,±7.5,±8.0,±1.5,±8.0,±130,±16.5,±39.2,±126,±7.6,±16.9,±164,±1.5,±7.0,±81,±7.9,±11.5
"Census Tract 5077.03, Santa Clara County, California!!Female!!Estimate",138,0.00%,48.60%,37.00%,14.50%,"2,468",0.60%,1.10%,6.90%,13.80%,6.60%,37.70%,33.50%,98.40%,71.20%,241,100.00%,65.60%,559,100.00%,86.60%,"1,109",100.00%,75.00%,559,92.80%,50.40%
"Census Tract 5077.03, Santa Clara County, California!!Female!!Margin of Error",±80,±24.8,±33.0,±31.6,±21.9,±162,±1.0,±1.2,±3.7,±5.6,±3.2,±7.3,±6.6,±1.5,±6.5,±111,±15.2,±27.9,±114,±6.9,±9.3,±148,±3.5,±8.1,±98,±6.5,±11.8
"Census Tract 5078.05, Santa Clara County, California!!Total!!Estimate",327,9.50%,22.60%,56.00%,11.90%,"3,111",1.30%,2.00%,8.40%,13.90%,7.70%,31.50%,35.30%,96.70%,66.80%,806,98.60%,69.10%,798,95.70%,78.10%,"1,011",95.70%,63.30%,496,97.00%,52.00%
"Census Tract 5078.05, Santa Clara County, California!!Total!!Margin of Error",±153,±9.4,±16.2,±25.0,±10.2,±267,±1.1,±1.4,±3.6,±5.0,±2.7,±5.7,±5.8,±1.8,±6.7,±249,±2.0,±18.4,±141,±3.8,±8.5,±166,±4.0,±11.0,±133,±3.8,±13.8
"Census Tract 5078.05, Santa Clara County, California!!Male!!Estimate",143,14.70%,24.50%,60.80%,0.00%,"1,627",1.40%,1.50%,5.50%,8.60%,4.80%,32.20%,46.00%,97.00%,78.20%,465,97.60%,76.60%,402,95.80%,86.30%,535,97.80%,76.60%,225,96.40%,70.70%
"Census Tract 5078.05, Santa Clara County, California!!Male!!Margin of Error",±85,±17.0,±24.2,±31.2,±24.1,±182,±1.5,±1.5,±3.5,±4.9,±3.1,±7.6,±8.1,±2.2,±6.4,±177,±3.7,±16.9,±93,±5.2,±10.1,±103,±3.6,±10.3,±77,±5.6,±19.3
"Census Tract 5078.05, Santa Clara County, California!!Female!!Estimate",184,5.40%,21.20%,52.20%,21.20%,"1,484",1.20%,2.50%,11.60%,19.60%,10.80%,30.70%,23.60%,96.30%,54.30%,341,100.00%,58.90%,396,95.70%,69.70%,476,93.50%,48.30%,271,97.40%,36.50%
"Census Tract 5078.05, Santa Clara County, California!!Female!!Margin of Error",±93,±9.4,±17.5,±25.6,±15.3,±187,±1.6,±2.6,±5.7,±9.0,±4.1,±7.4,±6.6,±3.0,±9.1,±148,±11.1,±27.0,±88,±4.8,±12.2,±117,±7.5,±13.4,±73,±5.3,±18.8
"Census Tract 5078.06, Santa Clara County, California!!Total!!Estimate",235,6.80%,36.60%,45.50%,11.10%,"3,597",2.30%,1.40%,8.80%,6.20%,3.80%,40.60%,36.80%,96.30%,77.40%,688,100.00%,88.50%,"1,275",96.90%,86.80%,"1,232",96.30%,73.80%,402,87.60%,39.80%
"Census Tract 5078.06, Santa Clara County, California!!Total!!Margin of Error",±86,±9.5,±18.6,±20.8,±12.1,±244,±1.7,±1.2,±3.5,±2.5,±1.9,±5.0,±5.0,±1.9,±4.6,±185,±5.6,±10.5,±221,±2.2,±6.2,±143,±3.1,±9.1,±129,±13.0,±17.0
"Census Tract 5078.06, Santa Clara County, California!!Male!!Estimate",120,13.30%,31.70%,41.70%,13.30%,"1,695",1.90%,0.60%,6.70%,5.70%,0.60%,39.70%,44.80%,97.50%,84.50%,233,100.00%,100.00%,586,100.00%,95.70%,717,96.20%,76.20%,159,89.90%,58.50%
"Census Tract 5078.06, Santa Clara County, California!!Male!!Margin of Error",±57,±16.6,±25.8,±28.6,±18.9,±136,±2.1,±1.0,±4.5,±2.9,±0.8,±7.3,±7.3,±2.4,±5.5,±97,±15.7,±15.7,±118,±6.6,±4.5,±114,±4.4,±10.9,±53,±15.1,±22.4
"Census Tract 5078.06, Santa Clara County, California!!Female!!Estimate",115,0.00%,41.70%,49.60%,8.70%,"1,902",2.60%,2.20%,10.70%,6.70%,6.70%,41.50%,29.60%,95.20%,71.10%,455,100.00%,82.60%,689,94.30%,79.20%,515,96.50%,70.50%,243,86.00%,27.60%
"Census Tract 5078.06, Santa Clara County, California!!Female!!Margin of Error",±65,±28.6,±26.6,±27.1,±13.6,±163,±1.9,±2.0,±5.4,±3.7,±3.3,±5.9,±6.6,±2.4,±6.7,±127,±8.4,±15.1,±150,±4.3,±10.8,±94,±4.0,±12.0,±107,±14.0,±18.2
"Census Tract 5078.07, Santa Clara County, California!!Total!!Estimate",178,5.10%,21.30%,46.60%,27.00%,"2,220",2.30%,0.50%,6.70%,9.10%,7.50%,36.50%,37.30%,97.20%,73.90%,218,100.00%,65.60%,630,100.00%,83.30%,989,97.50%,73.40%,383,90.10%,64.20%
"Census Tract 5078.07, Santa Clara County, California!!Total!!Margin of Error",±60,±9.1,±19.5,±25.2,±25.7,±160,±2.0,±0.9,±4.5,±3.0,±3.2,±6.3,±5.2,±2.1,±5.6,±110,±16.7,±27.5,±76,±6.1,±10.8,±114,±2.9,±8.2,±93,±8.7,±17.0
"Census Tract 5078.07, Santa Clara County, California!!Male!!Estimate",120,0.00%,24.20%,63.30%,12.50%,"1,084",2.80%,0.00%,6.70%,3.10%,3.00%,37.00%,47.30%,97.20%,84.30%,136,100.00%,75.00%,281,100.00%,93.20%,500,96.80%,85.60%,167,91.60%,73.10%
"Census Tract 5078.07, Santa Clara County, California!!Male!!Margin of Error",±56,±27.7,±23.0,±28.1,±18.8,±129,±3.1,±3.6,±5.3,±3.0,±2.9,±8.5,±8.0,±3.1,±5.4,±94,±25.1,±31.2,±49,±13.2,±8.7,±65,±4.9,±8.2,±63,±12.7,±20.1
"Census Tract 5078.07, Santa Clara County, California!!Female!!Estimate",58,15.50%,15.50%,12.10%,56.90%,"1,136",1.80%,1.10%,6.60%,14.90%,11.70%,36.10%,27.80%,97.10%,63.90%,82,100.00%,50.00%,349,100.00%,75.40%,489,98.20%,60.90%,216,88.90%,57.40%
"Census Tract 5078.07, Santa Clara County, California!!Female!!Margin of Error",±42,±27.7,±30.1,±24.3,±49.6,±77,±2.7,±1.8,±5.7,±5.9,±5.4,±9.2,±7.2,±2.8,±8.8,±62,±36.1,±43.6,±51,±10.8,±16.0,±81,±3.1,±13.5,±54,±14.2,±21.1
"Census Tract 5078.08, Santa Clara County, California!!Total!!Estimate",287,5.20%,25.80%,29.30%,39.70%,"3,513",0.30%,1.60%,6.70%,9.80%,6.60%,31.40%,43.70%,98.20%,75.10%,354,95.50%,59.90%,"1,034",100.00%,91.50%,"1,656",98.10%,76.60%,469,96.40%,45.20%
"Census Tract 5078.08, Santa Clara County, California!!Total!!Margin of Error",±86,±8.3,±19.4,±18.0,±14.5,±193,±0.4,±1.5,±2.8,±2.6,±2.8,±4.4,±5.4,±1.5,±5.0,±110,±6.8,±19.4,±102,±3.8,±4.8,±140,±2.5,±7.7,±86,±4.2,±12.7
"Census Tract 5078.08, Santa Clara County, California!!Male!!Estimate",189,7.90%,28.00%,28.60%,35.40%,"1,685",0.00%,1.80%,2.70%,7.50%,6.90%,27.10%,53.90%,98.20%,81.00%,158,100.00%,69.60%,418,100.00%,90.40%,955,96.80%,80.40%,154,100.00%,70.80%
"Census Tract 5078.08, Santa Clara County, California!!Male!!Margin of Error",±74,±12.2,±22.0,±22.7,±23.1,±127,±2.3,±2.5,±2.0,±3.3,±4.3,±5.5,±6.3,±2.5,±5.6,±63,±22.1,±24.8,±62,±9.1,±7.4,±104,±4.4,±8.0,±43,±22.6,±17.2
"Census Tract 5078.08, Santa Clara County, California!!Female!!Estimate",98,0.00%,21.40%,30.60%,48.00%,"1,828",0.50%,1.30%,10.30%,11.90%,6.30%,35.40%,34.20%,98.20%,69.60%,196,91.80%,52.00%,616,100.00%,92.20%,701,100.00%,71.30%,315,94.60%,32.70%
"Census Tract 5078.08, Santa Clara County, California!!Female!!Margin of Error",±62,±32.2,±22.9,±38.7,±36.4,±129,±0.8,±1.6,±4.8,±4.4,±3.3,±5.6,±6.8,±1.7,±6.1,±93,±13.0,±24.7,±79,±6.3,±5.8,±90,±5.5,±10.4,±82,±6.2,±16.9
"Census Tract 5079.03, Santa Clara County, California!!Total!!Estimate",259,0.00%,42.10%,14.30%,43.60%,"3,290",2.50%,2.20%,8.00%,6.60%,4.10%,32.20%,44.50%,95.30%,76.70%,289,100.00%,82.00%,772,100.00%,91.20%,"1,558",95.10%,79.00%,671,88.50%,52.20%
"Census Tract 5079.03, Santa Clara County, California!!Total!!Margin of Error",±84,±14.3,±17.3,±9.7,±18.9,±152,±1.8,±1.5,±3.8,±2.5,±1.9,±5.5,±5.2,±2.3,±4.4,±111,±12.9,±14.4,±114,±5.0,±6.0,±98,±3.9,±7.2,±83,±7.1,±12.2
"Census Tract 5079.03, Santa Clara County, California!!Male!!Estimate",76,0.00%,32.90%,17.10%,50.00%,"1,543",0.00%,3.50%,3.70%,4.10%,3.00%,32.80%,52.90%,96.50%,85.70%,106,100.00%,84.90%,382,100.00%,99.20%,750,96.70%,83.30%,305,90.50%,74.80%
"Census Tract 5079.03, Santa Clara County, California!!Male!!Margin of Error",±44,±37.7,±23.4,±19.2,±30.3,±100,±2.6,±2.8,±2.5,±2.5,±1.6,±7.0,±7.0,±2.8,±4.7,±60,±30.4,±22.4,±64,±9.9,±2.3,±74,±3.8,±6.8,±69,±10.0,±12.8
"Census Tract 5079.03, Santa Clara County, California!!Female!!Estimate",183,0.00%,45.90%,13.10%,41.00%,"1,747",4.70%,1.00%,11.80%,8.70%,5.20%,31.60%,37.10%,94.30%,68.70%,183,100.00%,80.30%,390,100.00%,83.30%,808,93.70%,75.00%,366,86.90%,33.30%
"Census Tract 5079.03, Santa Clara County, California!!Female!!Margin of Error",±72,±19.5,±21.0,±12.4,±23.9,±111,±3.4,±1.5,±6.4,±3.8,±3.3,±6.7,±6.2,±3.7,±6.0,±75,±19.5,±16.1,±79,±9.7,±10.7,±80,±6.5,±10.0,±72,±11.0,±14.9
"Census Tract 5079.04, Santa Clara County, California!!Total!!Estimate",182,5.50%,23.60%,43.40%,27.50%,"2,425",0.30%,1.40%,7.70%,7.50%,2.30%,39.00%,41.90%,98.40%,80.90%,126,100.00%,65.10%,607,100.00%,96.20%,"1,174",98.80%,83.90%,518,95.00%,59.80%
"Census Tract 5079.04, Santa Clara County, California!!Total!!Margin of Error",±76,±8.9,±18.4,±21.6,±18.1,±128,±0.5,±1.1,±3.6,±3.2,±1.5,±5.7,±5.8,±1.2,±4.8,±71,±26.7,±29.2,±113,±6.4,±3.5,±88,±1.8,±6.3,±87,±3.8,±13.1
"Census Tract 5079.04, Santa Clara County, California!!Male!!Estimate",93,0.00%,37.60%,35.50%,26.90%,"1,233",0.00%,0.60%,4.50%,6.80%,1.50%,35.40%,51.20%,99.40%,86.60%,96,100.00%,65.60%,305,100.00%,95.70%,594,100.00%,89.70%,238,97.10%,75.60%
"Census Tract 5079.04, Santa Clara County, California!!Male!!Margin of Error",±46,±33.4,±28.0,±23.7,±29.7,±84,±3.2,±0.9,±4.1,±4.1,±1.8,±7.7,±7.3,±0.9,±5.9,±72,±32.7,±33.4,±72,±12.3,±6.8,±69,±6.5,±6.8,±42,±4.5,±14.8
"Census Tract 5079.04, Santa Clara County, California!!Female!!Estimate",89,11.20%,9.00%,51.70%,28.10%,"1,192",0.60%,2.20%,10.90%,8.30%,3.10%,42.70%,32.20%,97.20%,74.90%,30,100.00%,63.30%,302,100.00%,96.70%,580,97.60%,77.90%,280,93.20%,46.40%
"Census Tract 5079.04, Santa Clara County, California!!Female!!Margin of Error",±57,±17.8,±17.0,±32.7,±29.3,±100,±1.0,±2.1,±5.2,±4.0,±2.2,±8.8,±8.9,±2.2,±6.8,±22,±60.1,±55.2,±63,±12.4,±5.7,±60,±3.7,±10.0,±71,±6.7,±17.2
"Census Tract 5079.05, Santa Clara County, California!!Total!!Estimate",582,10.70%,22.30%,41.40%,25.60%,"3,835",2.80%,3.20%,7.10%,16.70%,4.90%,27.10%,38.20%,94.00%,65.30%,700,100.00%,64.90%,"1,175",97.50%,77.90%,"1,619",95.60%,64.90%,341,62.20%,24.60%
"Census Tract 5079.05, Santa Clara County, California!!Total!!Margin of Error",±217,±15.2,±16.6,±20.3,±15.4,±252,±2.2,±1.8,±2.7,±5.8,±2.6,±6.2,±8.0,±3.1,±6.7,±234,±5.6,±19.5,±223,±3.0,±10.1,±159,±4.4,±10.0,±94,±18.3,±16.9
"Census Tract 5079.05, Santa Clara County, California!!Male!!Estimate",403,7.90%,13.60%,55.30%,23.10%,"1,787",0.30%,2.90%,2.20%,14.50%,3.90%,26.80%,49.40%,96.80%,76.20%,390,100.00%,62.60%,430,100.00%,100.00%,857,95.40%,74.60%,110,83.60%,44.50%
"Census Tract 5079.05, Santa Clara County, California!!Male!!Margin of Error",±218,±12.3,±15.4,±21.8,±19.9,±263,±0.8,±2.7,±2.0,±9.1,±2.9,±6.9,±11.9,±2.8,±9.0,±203,±9.7,±23.3,±119,±8.9,±8.9,±139,±5.6,±11.2,±44,±18.4,±28.4
"Census Tract 5079.05, Santa Clara County, California!!Female!!Estimate",179,16.80%,41.90%,10.10%,31.30%,"2,048",5.00%,3.50%,11.30%,18.70%,5.80%,27.40%,28.40%,91.60%,55.80%,310,100.00%,67.70%,745,96.10%,65.10%,762,95.70%,54.10%,231,51.90%,15.20%
"Census Tract 5079.05, Santa Clara County, California!!Female!!Margin of Error",±91,±23.8,±23.9,±18.9,±18.8,±190,±3.7,±2.2,±5.3,±5.9,±3.5,±7.7,±8.2,±4.1,±7.5,±137,±12.1,±28.6,±165,±4.7,±13.8,±102,±4.7,±11.1,±76,±22.5,±15.9
"Census Tract 5079.06, Santa Clara County, California!!Total!!Estimate",244,4.50%,23.80%,34.80%,36.90%,"3,010",0.70%,1.70%,8.20%,15.30%,5.50%,30.70%,37.90%,97.60%,68.60%,266,94.40%,62.80%,798,100.00%,77.30%,"1,407",99.20%,77.30%,539,91.50%,35.80%
"Census Tract 5079.06, Santa Clara County, California!!Total!!Margin of Error",±86,±6.7,±13.5,±20.4,±16.2,±168,±0.7,±1.4,±3.5,±4.8,±2.7,±4.9,±4.4,±1.4,±5.2,±87,±8.8,±18.8,±154,±4.9,±9.3,±131,±1.3,±6.3,±96,±6.9,±10.4
"Census Tract 5079.06, Santa Clara County, California!!Male!!Estimate",129,8.50%,24.00%,34.90%,32.60%,"1,474",0.00%,1.80%,3.80%,13.20%,4.40%,32.20%,44.60%,98.20%,76.80%,155,90.30%,61.90%,310,100.00%,78.70%,815,98.70%,79.60%,194,100.00%,73.70%
"Census Tract 5079.06, Santa Clara County, California!!Male!!Margin of Error",±64,±13.1,±15.7,±28.6,±17.0,±109,±2.7,±2.0,±3.5,±5.8,±3.2,±7.1,±5.8,±2.0,±5.8,±55,±14.7,±19.9,±97,±12.1,±14.4,±80,±2.2,±6.4,±60,±18.5,±17.9
"Census Tract 5079.06, Santa Clara County, California!!Female!!Estimate",115,0.00%,23.50%,34.80%,41.70%,"1,536",1.30%,1.70%,12.40%,17.30%,6.60%,29.20%,31.50%,97.00%,60.70%,111,100.00%,64.00%,488,100.00%,76.40%,592,100.00%,74.20%,345,86.70%,14.50%
"Census Tract 5079.06, Santa Clara County, California!!Female!!Margin of Error",±63,±28.6,±23.2,±26.2,±29.7,±118,±1.4,±1.8,±5.2,±5.4,±4.3,±6.6,±5.8,±2.3,±6.4,±47,±29.4,±27.1,±99,±7.9,±9.2,±82,±6.5,±10.1,±65,±10.2,±11.3
"Census Tract 5080.01, Santa Clara County, California!!Total!!Estimate",243,17.70%,32.90%,44.40%,4.90%,"5,143",0.80%,2.90%,6.00%,9.10%,4.40%,34.60%,42.20%,96.30%,76.80%,813,97.00%,87.20%,"1,535",98.50%,88.90%,"1,856",95.70%,78.50%,939,93.00%,44.40%
